unit_id,powiat,wojewodztwo,rok,unemployment_rate,crimes_total_per_1000,property_crimes_per_1000,violent_crimes_per_1000,crime_minus_unemployment
023015809000,Powiat kolski,Dolnoslaskie,2022,11.0,16.29,9.0,0.28,5.289999999999999
023015809000,Powiat kolski,Dolnoslaskie,2023,8.2,12.87,5.76,0.27,4.67
023015809000,Powiat kolski,Dolnoslaskie,2024,6.6,15.8,7.78,0.25,9.200000000000001
052615205000,Powiat konecki,Nieznane,2014,4.8,12.27,4.74,0.37,7.47
052615205000,Powiat konecki,Nieznane,2015,4.5,12.85,4.13,0.28,8.35
052615205000,Powiat konecki,Nieznane,2016,4.9,13.53,4.43,0.38,8.629999999999999
052615205000,Powiat konecki,Nieznane,2017,4.5,11.74,5.11,0.6,7.24
052615205000,Powiat konecki,Nieznane,2018,5.0,11.91,3.74,0.44,6.91
052615205000,Powiat konecki,Nieznane,2019,4.4,12.46,3.73,0.49,8.06
052615205000,Powiat konecki,Nieznane,2020,4.5,21.12,11.42,0.44,16.62
052615205000,Powiat konecki,Nieznane,2021,4.1,14.29,4.47,0.65,10.19
052615205000,Powiat konecki,Nieznane,2022,5.1,19.99,6.43,0.63,14.889999999999999
052615205000,Powiat konecki,Nieznane,2023,5.0,14.38,5.34,0.46,9.38
052615205000,Powiat konecki,Nieznane,2024,4.9,15.96,5.31,0.57,11.06
023015810000,Powiat koniński,Dolnoslaskie,2014,6.7,19.69,8.09,0.35,12.990000000000002
023015810000,Powiat koniński,Dolnoslaskie,2015,6.7,13.6,5.33,0.36,6.8999999999999995
023015810000,Powiat koniński,Dolnoslaskie,2016,5.8,14.77,3.19,0.27,8.969999999999999
023015810000,Powiat koniński,Dolnoslaskie,2017,4.8,10.03,3.87,0.42,5.2299999999999995
023015810000,Powiat koniński,Dolnoslaskie,2018,4.5,8.83,3.43,0.31,4.33
023015810000,Powiat koniński,Dolnoslaskie,2019,5.5,11.33,3.81,0.54,5.83
023015810000,Powiat koniński,Dolnoslaskie,2020,4.9,9.02,3.15,0.39,4.119999999999999
023015810000,Powiat koniński,Dolnoslaskie,2021,5.0,9.6,3.5,0.4,4.6
023015810000,Powiat koniński,Dolnoslaskie,2022,6.1,10.6,4.98,0.31,4.5
023015810000,Powiat koniński,Dolnoslaskie,2023,5.1,10.13,3.38,0.26,5.030000000000001
023015810000,Powiat koniński,Dolnoslaskie,2024,6.0,9.03,2.95,0.28,3.0299999999999994
023216309000,Powiat koszaliński,Dolnoslaskie,2014,3.3,22.07,11.13,0.61,18.77
023216309000,Powiat koszaliński,Dolnoslaskie,2015,2.7,16.96,9.24,0.53,14.260000000000002
023216309000,Powiat koszaliński,Dolnoslaskie,2016,2.7,15.67,7.89,0.36,12.969999999999999
023216309000,Powiat koszaliński,Dolnoslaskie,2017,2.1,15.17,6.65,0.39,13.07
023216309000,Powiat koszaliński,Dolnoslaskie,2018,2.4,17.58,8.39,0.48,15.179999999999998
023216309000,Powiat koszaliński,Dolnoslaskie,2019,2.1,15.68,7.47,0.39,13.58
023216309000,Powiat koszaliński,Dolnoslaskie,2020,2.6,13.27,6.74,0.35,10.67
023216309000,Powiat koszaliński,Dolnoslaskie,2021,1.8,14.45,6.49,0.42,12.649999999999999
023216309000,Powiat koszaliński,Dolnoslaskie,2022,2.5,22.45,9.1,0.41,19.95
023216309000,Powiat koszaliński,Dolnoslaskie,2023,1.8,16.79,9.97,0.4,14.989999999999998
023216309000,Powiat koszaliński,Dolnoslaskie,2024,2.9,12.67,6.35,0.33,9.77
071422707000,Powiat kozienicki,Nieznane,2014,4.2,17.21,6.59,0.78,13.010000000000002
071422707000,Powiat kozienicki,Nieznane,2015,4.0,15.46,6.85,0.65,11.46
071422707000,Powiat kozienicki,Nieznane,2016,3.2,20.79,10.29,0.87,17.59
071422707000,Powiat kozienicki,Nieznane,2017,3.6,15.49,6.42,0.38,11.89
071422707000,Powiat kozienicki,Nieznane,2018,3.6,14.32,4.01,0.53,10.72
071422707000,Powiat kozienicki,Nieznane,2019,3.2,16.28,5.38,0.41,13.080000000000002
071422707000,Powiat kozienicki,Nieznane,2020,3.7,14.85,5.62,0.31,11.149999999999999
071422707000,Powiat kozienicki,Nieznane,2021,3.5,15.11,6.42,0.43,11.61
071422707000,Powiat kozienicki,Nieznane,2022,5.9,13.89,6.52,0.28,7.99
071422707000,Powiat kozienicki,Nieznane,2023,3.9,14.89,5.56,0.45,10.99
071422707000,Powiat kozienicki,Nieznane,2024,3.7,15.59,5.35,0.33,11.89
023216308000,Powiat kołobrzeski,Dolnoslaskie,2014,3.1,31.88,19.09,0.62,28.779999999999998
023216308000,Powiat kołobrzeski,Dolnoslaskie,2015,3.5,22.2,12.71,0.62,18.7
023216308000,Powiat kołobrzeski,Dolnoslaskie,2016,3.1,28.66,20.05,0.36,25.56
023216308000,Powiat kołobrzeski,Dolnoslaskie,2017,2.1,16.61,8.91,0.43,14.51
023216308000,Powiat kołobrzeski,Dolnoslaskie,2018,3.5,19.56,11.38,0.45,16.06
023216308000,Powiat kołobrzeski,Dolnoslaskie,2019,3.5,51.94,27.04,0.69,48.44
023216308000,Powiat kołobrzeski,Dolnoslaskie,2020,3.3,16.83,10.23,0.42,13.529999999999998
023216308000,Powiat kołobrzeski,Dolnoslaskie,2021,2.2,24.64,11.0,0.61,22.44
023216308000,Powiat kołobrzeski,Dolnoslaskie,2022,6.1,21.05,11.44,0.23,14.950000000000001
023216308000,Powiat kołobrzeski,Dolnoslaskie,2023,4.6,23.32,11.11,0.3,18.72
023216308000,Powiat kołobrzeski,Dolnoslaskie,2024,4.8,17.1,9.12,0.3,12.3
023015911000,Powiat kościański,Dolnoslaskie,2014,8.0,43.47,11.72,0.11,35.47
023015911000,Powiat kościański,Dolnoslaskie,2015,6.5,15.12,6.77,0.18,8.62
023015911000,Powiat kościański,Dolnoslaskie,2016,3.8,12.42,5.43,0.33,8.620000000000001
023015911000,Powiat kościański,Dolnoslaskie,2017,3.4,11.85,4.16,0.21,8.45
023015911000,Powiat kościański,Dolnoslaskie,2018,5.2,16.48,5.63,0.18,11.280000000000001
023015911000,Powiat kościański,Dolnoslaskie,2019,5.0,14.02,5.15,0.24,9.02
023015911000,Powiat kościański,Dolnoslaskie,2020,4.0,11.58,4.99,0.19,7.58
023015911000,Powiat kościański,Dolnoslaskie,2021,4.0,14.53,4.57,0.18,10.53
023015911000,Powiat kościański,Dolnoslaskie,2022,8.7,14.32,6.34,0.12,5.620000000000001
023015911000,Powiat kościański,Dolnoslaskie,2023,5.1,14.13,5.72,0.19,9.030000000000001
023015911000,Powiat kościański,Dolnoslaskie,2024,4.5,16.62,3.79,0.13,12.120000000000001
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2014,6.5,15.76,8.32,0.36,9.26
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2015,6.6,15.24,8.74,0.29,8.64
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2016,6.9,14.05,7.14,0.47,7.15
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2017,6.0,14.19,6.84,0.6,8.19
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2018,5.9,12.98,5.74,0.36,7.08
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2019,5.1,13.94,6.08,0.4,8.84
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2020,6.0,17.45,5.36,0.44,11.45
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2021,5.6,17.95,7.26,0.25,12.35
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2022,8.3,17.93,8.14,0.29,9.629999999999999
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2023,7.4,14.89,6.72,0.28,7.49
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2024,6.3,14.68,6.83,0.44,8.379999999999999
011212006000,Powiat krakowski,Nieznane,2014,5.9,14.24,7.14,0.42,8.34
011212006000,Powiat krakowski,Nieznane,2015,5.2,14.06,5.66,0.31,8.86
011212006000,Powiat krakowski,Nieznane,2016,5.2,11.1,5.53,0.29,5.8999999999999995
011212006000,Powiat krakowski,Nieznane,2017,4.6,14.15,6.53,0.31,9.55
011212006000,Powiat krakowski,Nieznane,2018,4.7,12.89,5.97,0.33,8.190000000000001
011212006000,Powiat krakowski,Nieznane,2019,4.7,34.34,27.99,0.26,29.640000000000004
011212006000,Powiat krakowski,Nieznane,2020,5.3,14.82,6.91,0.21,9.52
011212006000,Powiat krakowski,Nieznane,2021,4.1,10.42,4.38,0.18,6.32
011212006000,Powiat krakowski,Nieznane,2022,5.7,9.9,3.95,0.17,4.2
011212006000,Powiat krakowski,Nieznane,2023,4.6,9.42,4.69,0.19,4.82
011212006000,Powiat krakowski,Nieznane,2024,4.6,8.89,4.1,0.19,4.290000000000001
031613205000,Powiat krapkowicki,Nieznane,2014,6.1,17.97,8.75,0.51,11.87
031613205000,Powiat krapkowicki,Nieznane,2015,6.4,17.15,8.68,0.54,10.749999999999998
031613205000,Powiat krapkowicki,Nieznane,2016,4.3,14.99,6.83,0.37,10.690000000000001
031613205000,Powiat krapkowicki,Nieznane,2017,5.2,14.85,7.64,0.39,9.649999999999999
031613205000,Powiat krapkowicki,Nieznane,2018,4.6,15.63,6.83,0.48,11.030000000000001
031613205000,Powiat krapkowicki,Nieznane,2019,4.0,13.34,6.94,0.31,9.34
031613205000,Powiat krapkowicki,Nieznane,2020,4.0,12.33,6.04,0.23,8.33
031613205000,Powiat krapkowicki,Nieznane,2021,3.2,13.6,7.83,0.31,10.399999999999999
031613205000,Powiat krapkowicki,Nieznane,2022,4.0,23.33,13.73,0.52,19.33
031613205000,Powiat krapkowicki,Nieznane,2023,4.9,14.6,8.13,0.17,9.7
031613205000,Powiat krapkowicki,Nieznane,2024,3.5,15.2,7.2,0.25,11.7
060611006000,Powiat krasnostawski,Lubelskie,2014,5.8,12.96,6.01,0.35,7.160000000000001
060611006000,Powiat krasnostawski,Lubelskie,2015,6.3,12.35,4.93,0.41,6.05
060611006000,Powiat krasnostawski,Lubelskie,2016,4.7,16.23,4.59,0.41,11.530000000000001
060611006000,Powiat krasnostawski,Lubelskie,2017,4.6,12.34,4.02,0.48,7.74
060611006000,Powiat krasnostawski,Lubelskie,2018,4.1,17.96,3.32,0.51,13.860000000000001
060611006000,Powiat krasnostawski,Lubelskie,2019,5.1,14.15,4.42,0.52,9.05
060611006000,Powiat krasnostawski,Lubelskie,2020,3.6,13.49,3.99,0.39,9.89
060611006000,Powiat krasnostawski,Lubelskie,2021,4.5,15.25,5.56,0.54,10.75
060611006000,Powiat krasnostawski,Lubelskie,2022,4.6,14.06,4.45,0.6,9.46
060611006000,Powiat krasnostawski,Lubelskie,2023,4.5,13.28,4.92,0.42,8.78
060611006000,Powiat krasnostawski,Lubelskie,2024,4.8,12.98,5.08,0.48,8.18
060611207000,Powiat kraśnicki,Lubelskie,2014,5.8,14.45,5.74,0.34,8.649999999999999
060611207000,Powiat kraśnicki,Lubelskie,2015,6.5,12.3,4.34,0.3,5.800000000000001
060611207000,Powiat kraśnicki,Lubelskie,2016,5.5,11.1,4.16,0.49,5.6
060611207000,Powiat kraśnicki,Lubelskie,2017,5.5,12.0,4.03,0.42,6.5
060611207000,Powiat kraśnicki,Lubelskie,2018,5.8,21.79,12.39,0.53,15.989999999999998
060611207000,Powiat kraśnicki,Lubelskie,2019,5.2,14.54,4.51,0.2,9.34
060611207000,Powiat kraśnicki,Lubelskie,2020,4.8,13.31,4.18,0.31,8.510000000000002
060611207000,Powiat kraśnicki,Lubelskie,2021,4.1,11.46,3.72,0.24,7.360000000000001
060611207000,Powiat kraśnicki,Lubelskie,2022,7.1,12.71,4.73,0.22,5.610000000000001
060611207000,Powiat kraśnicki,Lubelskie,2023,6.0,12.81,4.53,0.27,6.8100000000000005
060611207000,Powiat kraśnicki,Lubelskie,2024,4.9,12.55,3.75,0.29,7.65
023015712000,Powiat krotoszyński,Dolnoslaskie,2014,7.9,16.23,5.74,0.44,8.33
023015712000,Powiat krotoszyński,Dolnoslaskie,2015,7.7,15.11,6.27,0.28,7.409999999999999
023015712000,Powiat krotoszyński,Dolnoslaskie,2016,6.0,12.84,5.73,0.22,6.84
023015712000,Powiat krotoszyński,Dolnoslaskie,2017,5.4,13.77,3.94,0.31,8.37
023015712000,Powiat krotoszyński,Dolnoslaskie,2018,4.9,17.5,9.37,0.22,12.6
023015712000,Powiat krotoszyński,Dolnoslaskie,2019,5.5,13.85,4.46,0.36,8.35
023015712000,Powiat krotoszyński,Dolnoslaskie,2020,5.5,14.88,6.32,0.24,9.38
023015712000,Powiat krotoszyński,Dolnoslaskie,2021,3.6,19.16,9.74,0.12,15.56
023015712000,Powiat krotoszyński,Dolnoslaskie,2022,7.8,14.08,5.43,0.25,6.28
023015712000,Powiat krotoszyński,Dolnoslaskie,2023,5.5,18.38,11.3,0.23,12.879999999999999
023015712000,Powiat krotoszyński,Dolnoslaskie,2024,6.2,22.81,12.76,0.17,16.61
020811402000,Powiat krośnieński,Dolnoslaskie,2014,4.5,23.7,12.45,0.64,19.2
061813307000,Powiat krośnieński,Lubelskie,2014,6.7,4.74,2.14,0.24,-1.96
020811402000,Powiat krośnieński,Dolnoslaskie,2015,4.3,21.48,11.29,0.71,17.18
061813307000,Powiat krośnieński,Lubelskie,2015,6.0,29.21,25.55,0.16,23.21
020811402000,Powiat krośnieński,Dolnoslaskie,2016,3.1,17.35,6.73,0.43,14.250000000000002
061813307000,Powiat krośnieński,Lubelskie,2016,5.0,8.99,5.02,0.32,3.99
020811402000,Powiat krośnieński,Dolnoslaskie,2017,2.9,18.46,6.74,0.93,15.56
061813307000,Powiat krośnieński,Lubelskie,2017,3.9,10.56,2.63,0.29,6.66
020811402000,Powiat krośnieński,Dolnoslaskie,2018,2.9,21.05,7.73,0.7,18.150000000000002
061813307000,Powiat krośnieński,Lubelskie,2018,5.7,10.09,2.81,0.31,4.39
020811402000,Powiat krośnieński,Dolnoslaskie,2019,2.9,20.47,6.98,0.56,17.57
061813307000,Powiat krośnieński,Lubelskie,2019,4.7,7.78,3.15,0.37,3.08
020811402000,Powiat krośnieński,Dolnoslaskie,2020,3.3,27.34,8.92,0.48,24.04
061813307000,Powiat krośnieński,Lubelskie,2020,5.1,10.27,5.68,0.19,5.17
020811402000,Powiat krośnieński,Dolnoslaskie,2021,2.4,21.38,8.9,0.6,18.98
061813307000,Powiat krośnieński,Lubelskie,2021,4.9,9.95,4.63,0.19,5.049999999999999
020811402000,Powiat krośnieński,Dolnoslaskie,2022,3.8,22.11,9.62,0.49,18.31
061813307000,Powiat krośnieński,Lubelskie,2022,5.5,14.5,9.97,0.2,9.0
020811402000,Powiat krośnieński,Dolnoslaskie,2023,4.0,20.85,9.75,0.66,16.85
061813307000,Powiat krośnieński,Lubelskie,2023,5.0,9.13,3.93,0.17,4.130000000000001
020811402000,Powiat krośnieński,Dolnoslaskie,2024,3.9,19.33,7.22,0.67,15.429999999999998
061813307000,Powiat krośnieński,Lubelskie,2024,4.8,8.56,4.26,0.2,3.7600000000000007
051011902000,Powiat kutnowski,Nieznane,2014,4.1,17.43,8.91,0.43,13.33
051011902000,Powiat kutnowski,Nieznane,2015,4.1,16.83,9.2,0.29,12.729999999999999
051011902000,Powiat kutnowski,Nieznane,2016,3.3,31.1,8.06,0.36,27.8
051011902000,Powiat kutnowski,Nieznane,2017,2.9,19.74,8.32,0.47,16.84
051011902000,Powiat kutnowski,Nieznane,2018,2.4,19.11,7.31,0.68,16.71
051011902000,Powiat kutnowski,Nieznane,2019,2.5,19.97,7.18,0.72,17.47
051011902000,Powiat kutnowski,Nieznane,2020,3.0,15.81,7.99,0.46,12.81
051011902000,Powiat kutnowski,Nieznane,2021,2.3,18.59,9.13,0.69,16.29
051011902000,Powiat kutnowski,Nieznane,2022,3.7,20.22,10.31,0.52,16.52
051011902000,Powiat kutnowski,Nieznane,2023,3.2,18.18,9.77,0.46,14.98
051011902000,Powiat kutnowski,Nieznane,2024,3.3,18.74,8.21,0.71,15.439999999999998
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2014,4.4,17.89,9.99,0.72,13.49
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2015,3.0,16.31,8.77,0.46,13.309999999999999
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2016,2.8,15.19,8.03,0.54,12.39
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2017,3.1,15.87,9.03,0.5,12.77
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2018,2.2,15.43,6.72,0.4,13.23
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2019,2.9,14.06,6.32,0.43,11.16
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2020,2.6,15.41,7.33,0.55,12.81
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2021,3.3,18.43,8.81,0.32,15.129999999999999
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2022,3.5,16.76,8.39,0.37,13.260000000000002
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2023,4.8,18.1,7.56,0.39,13.3
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2024,6.1,17.49,9.31,0.43,11.389999999999999
031613203000,Powiat kędzierzyńsko-kozielski,Nieznane,2014,4.7,20.8,12.07,0.36,16.1
031613203000,Powiat kędzierzyńsko-kozielski,Nieznane,2015,4.4,15.81,10.8,0.27,11.41
031613203000,Powiat kędzierzyńsko-kozielski,Nieznane,2016,3.7,19.34,10.02,0.34,15.64
031613203000,Powiat kędzierzyńsko-kozielski,Nieznane,2017,4.1,13.76,7.44,0.31,9.66
031613203000,Powiat kędzierzyńsko-kozielski,Nieznane,2018,3.0,13.88,7.31,0.51,10.88
031613203000,Powiat kędzierzyńsko-kozielski,Nieznane,2019,3.8,13.14,6.52,0.46,9.34
031613203000,Powiat kędzierzyńsko-kozielski,Nieznane,2020,2.3,13.4,6.56,0.24,11.100000000000001
031613203000,Powiat kędzierzyńsko-kozielski,Nieznane,2021,2.3,15.88,7.06,0.34,13.580000000000002
031613203000,Powiat kędzierzyńsko-kozielski,Nieznane,2022,4.4,12.83,6.55,0.32,8.43
031613203000,Powiat kędzierzyńsko-kozielski,Nieznane,2023,3.4,11.83,7.1,0.27,8.43
031613203000,Powiat kędzierzyńsko-kozielski,Nieznane,2024,3.0,13.04,7.22,0.26,10.04
023015708000,Powiat kępiński,Dolnoslaskie,2014,8.0,17.71,7.21,0.12,9.71
023015708000,Powiat kępiński,Dolnoslaskie,2015,7.9,17.67,7.65,0.35,9.770000000000001
023015708000,Powiat kępiński,Dolnoslaskie,2016,5.3,15.49,5.8,0.27,10.190000000000001
023015708000,Powiat kępiński,Dolnoslaskie,2017,6.8,16.32,6.54,0.12,9.52
023015708000,Powiat kępiński,Dolnoslaskie,2018,5.5,17.74,9.95,0.32,12.239999999999998
023015708000,Powiat kępiński,Dolnoslaskie,2019,7.8,19.24,6.39,0.3,11.439999999999998
023015708000,Powiat kępiński,Dolnoslaskie,2020,4.8,15.55,6.35,0.32,10.75
023015708000,Powiat kępiński,Dolnoslaskie,2021,5.5,31.01,7.21,0.27,25.51
023015708000,Powiat kępiński,Dolnoslaskie,2022,7.0,20.06,7.35,0.32,13.059999999999999
023015708000,Powiat kępiński,Dolnoslaskie,2023,6.9,20.79,10.56,0.32,13.889999999999999
023015708000,Powiat kępiński,Dolnoslaskie,2024,6.2,23.14,9.57,0.39,16.94
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2014,3.4,14.05,8.26,0.41,10.65
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2015,3.5,10.86,5.95,0.43,7.359999999999999
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2016,2.2,11.68,5.89,0.44,9.48
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2017,2.4,11.43,5.81,0.83,9.03
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2018,1.9,12.66,5.88,0.41,10.76
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2019,2.9,14.81,4.97,0.43,11.91
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2020,2.1,14.44,6.42,0.59,12.34
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2021,1.9,15.34,7.21,0.44,13.44
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2022,3.3,17.32,6.96,0.36,14.02
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2023,2.2,17.51,6.67,0.28,15.310000000000002
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2024,2.7,11.63,5.38,0.3,8.93
012414606000,Powiat kłobucki,Nieznane,2014,7.0,12.34,4.08,0.44,5.34
012414606000,Powiat kłobucki,Nieznane,2015,7.2,12.11,3.26,0.29,4.909999999999999
012414606000,Powiat kłobucki,Nieznane,2016,7.5,13.39,3.54,0.25,5.890000000000001
012414606000,Powiat kłobucki,Nieznane,2017,5.5,11.49,2.75,0.31,5.99
012414606000,Powiat kłobucki,Nieznane,2018,5.5,10.61,3.89,0.49,5.109999999999999
012414606000,Powiat kłobucki,Nieznane,2019,5.3,10.16,3.32,0.29,4.86
012414606000,Powiat kłobucki,Nieznane,2020,4.6,9.63,3.36,0.26,5.030000000000001
012414606000,Powiat kłobucki,Nieznane,2021,4.4,11.76,3.65,0.39,7.359999999999999
012414606000,Powiat kłobucki,Nieznane,2022,7.0,9.95,3.9,0.17,2.9499999999999993
012414606000,Powiat kłobucki,Nieznane,2023,4.5,12.93,4.79,0.3,8.43
012414606000,Powiat kłobucki,Nieznane,2024,5.0,10.49,3.82,0.29,5.49
030210308000,Powiat kłodzki,Nieznane,2014,2.4,20.01,9.73,1.3,17.610000000000003
030210308000,Powiat kłodzki,Nieznane,2015,2.8,19.9,9.27,0.5,17.099999999999998
030210308000,Powiat kłodzki,Nieznane,2016,2.3,17.69,9.06,0.64,15.39
030210308000,Powiat kłodzki,Nieznane,2017,2.1,18.19,8.69,0.6,16.09
030210308000,Powiat kłodzki,Nieznane,2018,2.4,18.73,7.9,0.49,16.330000000000002
030210308000,Powiat kłodzki,Nieznane,2019,2.4,20.22,7.84,0.63,17.82
030210308000,Powiat kłodzki,Nieznane,2020,1.9,21.16,8.9,0.57,19.26
030210308000,Powiat kłodzki,Nieznane,2021,1.5,22.84,9.98,0.51,21.34
030210308000,Powiat kłodzki,Nieznane,2022,2.6,22.11,9.59,0.49,19.509999999999998
030210308000,Powiat kłodzki,Nieznane,2023,2.2,20.93,8.5,0.51,18.73
030210308000,Powiat kłodzki,Nieznane,2024,2.2,21.42,8.92,0.43,19.220000000000002
071412908000,Powiat legionowski,Nieznane,2014,3.0,22.17,11.6,0.53,19.17
071412908000,Powiat legionowski,Nieznane,2015,2.8,21.12,11.14,0.5,18.32
071412908000,Powiat legionowski,Nieznane,2016,3.3,18.89,11.45,0.45,15.59
071412908000,Powiat legionowski,Nieznane,2017,2.5,20.45,10.91,0.5,17.95
071412908000,Powiat legionowski,Nieznane,2018,2.8,19.93,7.95,0.32,17.13
071412908000,Powiat legionowski,Nieznane,2019,1.7,20.82,9.85,0.48,19.12
071412908000,Powiat legionowski,Nieznane,2020,1.1,19.11,8.99,0.36,18.009999999999998
071412908000,Powiat legionowski,Nieznane,2021,0.7,22.31,12.51,0.45,21.61
071412908000,Powiat legionowski,Nieznane,2022,1.7,22.42,12.74,0.25,20.720000000000002
071412908000,Powiat legionowski,Nieznane,2023,0.6,18.9,10.42,0.28,18.299999999999997
071412908000,Powiat legionowski,Nieznane,2024,2.5,18.82,9.67,0.38,16.32
030210209000,Powiat legnicki,Nieznane,2014,3.8,27.13,14.02,0.49,23.33
030210209000,Powiat legnicki,Nieznane,2015,3.2,42.82,13.96,0.27,39.62
030210209000,Powiat legnicki,Nieznane,2016,2.3,37.96,11.68,0.29,35.660000000000004
030210209000,Powiat legnicki,Nieznane,2017,2.1,21.02,10.89,0.29,18.919999999999998
030210209000,Powiat legnicki,Nieznane,2018,1.8,30.73,10.43,0.13,28.93
030210209000,Powiat legnicki,Nieznane,2019,2.0,23.32,12.35,0.45,21.32
030210209000,Powiat legnicki,Nieznane,2020,1.8,24.61,12.04,0.45,22.81
030210209000,Powiat legnicki,Nieznane,2021,1.8,21.34,11.75,0.44,19.54
030210209000,Powiat legnicki,Nieznane,2022,2.5,33.44,15.43,0.24,30.939999999999998
030210209000,Powiat legnicki,Nieznane,2023,1.9,22.2,10.53,0.29,20.3
030210209000,Powiat legnicki,Nieznane,2024,2.5,25.79,14.0,0.27,23.29
061813321000,Powiat leski,Lubelskie,2014,4.3,18.6,8.59,0.63,14.3
061813321000,Powiat leski,Lubelskie,2015,3.5,13.85,4.14,0.34,10.35
061813321000,Powiat leski,Lubelskie,2016,3.4,15.28,6.48,0.67,11.879999999999999
061813321000,Powiat leski,Lubelskie,2017,3.5,13.28,4.16,0.6,9.78
061813321000,Powiat leski,Lubelskie,2018,3.4,22.88,9.33,0.53,19.48
061813321000,Powiat leski,Lubelskie,2019,3.9,36.75,28.91,0.41,32.85
061813321000,Powiat leski,Lubelskie,2020,3.1,11.92,5.38,0.35,8.82
061813321000,Powiat leski,Lubelskie,2021,3.2,17.56,3.79,0.35,14.36
061813321000,Powiat leski,Lubelskie,2022,3.4,14.76,7.38,0.16,11.36
061813321000,Powiat leski,Lubelskie,2023,3.3,11.01,5.37,0.24,7.71
061813321000,Powiat leski,Lubelskie,2024,3.2,14.14,6.36,0.63,10.940000000000001
023015913000,Powiat leszczyński,Dolnoslaskie,2014,7.0,10.58,5.17,0.31,3.58
023015913000,Powiat leszczyński,Dolnoslaskie,2015,7.6,13.01,7.6,0.27,5.41
023015913000,Powiat leszczyński,Dolnoslaskie,2016,6.9,12.8,6.96,0.22,5.9
023015913000,Powiat leszczyński,Dolnoslaskie,2017,8.4,9.32,3.59,0.11,0.9199999999999999
023015913000,Powiat leszczyński,Dolnoslaskie,2018,5.5,16.45,2.55,0.14,10.95
023015913000,Powiat leszczyński,Dolnoslaskie,2019,7.2,38.96,32.2,0.19,31.76
023015913000,Powiat leszczyński,Dolnoslaskie,2020,5.5,8.63,2.9,0.05,3.130000000000001
023015913000,Powiat leszczyński,Dolnoslaskie,2021,4.0,11.9,3.26,0.1,7.9
023015913000,Powiat leszczyński,Dolnoslaskie,2022,9.0,9.52,5.13,0.08,0.5199999999999996
023015913000,Powiat leszczyński,Dolnoslaskie,2023,6.3,7.96,2.71,0.17,1.6600000000000001
023015913000,Powiat leszczyński,Dolnoslaskie,2024,7.7,9.84,4.32,0.15,2.1399999999999997
061813608000,Powiat leżajski,Lubelskie,2014,6.5,11.31,4.83,0.27,4.8100000000000005
061813608000,Powiat leżajski,Lubelskie,2015,6.0,10.56,3.84,0.22,4.5600000000000005
061813608000,Powiat leżajski,Lubelskie,2016,6.5,10.68,4.3,0.45,4.18
